frame,tiempo,id_objeto,tipo,equipo,x,y,area,intervencion_humana
364,14.56,3,robot,Equipo B,148.34,69.28,7272,no
364,14.56,4,robot,Equipo B,146.88,67.52,0,no
364,14.56,0,balon,balon,66.57,70.49,725,no
365,14.6,1,robot,Equipo A,52.35,35.13,12690,no
365,14.6,2,robot,Equipo A,32.56,71.27,10013,no
365,14.6,3,robot,Equipo B,148.34,69.22,7234,no
365,14.6,4,robot,Equipo B,146.88,67.52,0,no
365,14.6,0,balon,balon,66.58,70.49,726,no
366,14.64,1,robot,Equipo A,52.72,35.37,12690,no
366,14.64,2,robot,Equipo A,32.71,71.26,10013,no
366,14.64,3,robot,Equipo B,148.33,69.14,7234,no
366,14.64,4,robot,Equipo B,146.88,67.52,0,no
366,14.64,0,balon,balon,66.58,70.49,728,no
367,14.68,1,robot,Equipo A,53.14,35.67,12690,no
367,14.68,2,robot,Equipo A,32.85,71.24,10013,no
367,14.68,3,robot,Equipo B,148.33,69.04,7234,no
367,14.68,4,robot,Equipo B,146.88,67.52,0,no
367,14.68,0,balon,balon,66.58,70.55,715,no
368,14.72,1,robot,Equipo A,53.6,35.99,12690,no
368,14.72,2,robot,Equipo A,33.0,71.24,10013,no
368,14.72,3,robot,Equipo B,148.33,68.94,7234,no
368,14.72,4,robot,Equipo B,146.88,67.52,0,no
368,14.72,0,balon,balon,66.52,70.59,715,no
369,14.76,1,robot,Equipo A,54.08,36.35,12690,no
369,14.76,2,robot,Equipo A,33.14,71.23,10013,no
369,14.76,3,robot,Equipo B,148.33,68.82,7234,no
369,14.76,4,robot,Equipo B,146.88,67.52,0,no
369,14.76,0,balon,balon,66.48,70.61,724,no
370,14.8,1,robot,Equipo A,53.84,36.18,12721,no
370,14.8,2,robot,Equipo A,33.04,71.19,10291,no
370,14.8,3,robot,Equipo B,148.32,68.91,7284,no
370,14.8,4,robot,Equipo B,146.88,67.52,0,no
370,14.8,0,balon,balon,66.46,70.62,711,no
371,14.84,1,robot,Equipo A,53.56,35.95,12721,no
371,14.84,2,robot,Equipo A,32.92,71.16,10291,no
371,14.84,3,robot,Equipo B,148.32,69.02,7284,no
371,14.84,4,robot,Equipo B,146.88,67.52,0,no
371,14.84,0,balon,balon,66.39,70.56,721,no
372,14.88,1,robot,Equipo A,53.23,35.66,12721,no
372,14.88,2,robot,Equipo A,32.8,71.14,10291,no
372,14.88,3,robot,Equipo B,148.32,69.13,7284,no
372,14.88,4,robot,Equipo B,146.88,67.52,0,no
372,14.88,0,balon,balon,66.35,70.53,717,no
373,14.92,1,robot,Equipo A,52.89,35.34,12721,no
373,14.92,2,robot,Equipo A,32.68,71.12,10291,no
373,14.92,3,robot,Equipo B,148.32,69.25,7284,no
373,14.92,4,robot,Equipo B,146.88,67.52,0,no
373,14.92,0,balon,balon,66.33,70.51,724,no
374,14.96,1,robot,Equipo A,52.52,34.99,12721,no
374,14.96,2,robot,Equipo A,32.55,71.11,10291,no
374,14.96,3,robot,Equipo B,148.32,69.38,7284,no
374,14.96,4,robot,Equipo B,146.88,67.52,0,no
374,14.96,0,balon,balon,66.31,70.5,727,no
375,15.0,1,robot,Equipo A,51.61,38.2,13466,no
375,15.0,2,robot,Equipo A,32.52,71.13,10285,no
375,15.0,3,robot,Equipo B,148.29,69.3,7327,no
375,15.0,4,robot,Equipo B,146.88,67.52,0,no
375,15.0,0,balon,balon,66.31,70.5,729,no
376,15.04,1,robot,Equipo A,51.21,41.0,13466,no
376,15.04,2,robot,Equipo A,32.5,71.15,10285,no
376,15.04,3,robot,Equipo B,148.26,69.2,7327,no
376,15.04,4,robot,Equipo B,146.88,67.52,0,no
376,15.04,0,balon,balon,66.3,70.49,730,no
377,15.08,1,robot,Equipo A,51.19,43.5,13466,no
377,15.08,2,robot,Equipo A,32.49,71.17,10285,no
377,15.08,3,robot,Equipo B,148.24,69.09,7327,no
377,15.08,4,robot,Equipo B,146.88,67.52,0,no
377,15.08,0,balon,balon,66.3,70.49,726,no
378,15.12,1,robot,Equipo A,51.46,45.77,13466,no
378,15.12,2,robot,Equipo A,32.47,71.18,10285,no
378,15.12,3,robot,Equipo B,148.22,68.97,7327,no
378,15.12,4,robot,Equipo B,146.88,67.52,0,no
378,15.12,0,balon,balon,66.36,70.49,730,no
379,15.16,1,robot,Equipo A,51.95,47.87,13466,no
379,15.16,2,robot,Equipo A,32.47,71.19,10285,no
379,15.16,3,robot,Equipo B,148.21,68.84,7327,no
379,15.16,4,robot,Equipo B,146.88,67.52,0,no
379,15.16,0,balon,balon,66.46,70.49,729,no
380,15.2,1,robot,Equipo A,52.28,44.82,12737,no
380,15.2,2,robot,Equipo A,32.57,71.23,10080,no
380,15.2,3,robot,Equipo B,148.28,68.93,7306,no
380,15.2,4,robot,Equipo B,146.88,67.52,0,no
380,15.2,0,balon,balon,66.51,70.55,731,no
381,15.24,1,robot,Equipo A,52.1,41.92,12737,no
381,15.24,2,robot,Equipo A,32.64,71.3,10080,no
381,15.24,3,robot,Equipo B,148.33,69.03,7306,no
381,15.24,4,robot,Equipo B,146.88,67.52,0,no
381,15.24,0,balon,balon,66.54,70.59,733,no
382,15.28,1,robot,Equipo A,51.54,39.13,12737,no
382,15.28,2,robot,Equipo A,32.7,71.38,10080,no
382,15.28,3,robot,Equipo B,148.36,69.14,7306,no
382,15.28,4,robot,Equipo B,146.88,67.52,0,no
382,15.28,0,balon,balon,66.56,70.61,734,no
383,15.32,1,robot,Equipo A,50.7,36.43,12737,no
383,15.32,2,robot,Equipo A,32.74,71.48,10080,no
383,15.32,3,robot,Equipo B,148.39,69.26,7306,no
383,15.32,4,robot,Equipo B,146.88,67.52,0,no
383,15.32,0,balon,balon,66.57,70.62,730,no
384,15.36,1,robot,Equipo A,49.64,33.79,12737,no
384,15.36,2,robot,Equipo A,32.77,71.6,10080,no
384,15.36,3,robot,Equipo B,148.41,69.39,7306,no
384,15.36,4,robot,Equipo B,146.88,67.52,0,no
384,15.36,0,balon,balon,66.57,70.62,719,no
385,15.4,1,robot,Equipo A,50.55,34.29,12715,no
385,15.4,2,robot,Equipo A,32.76,71.43,10500,no
385,15.4,3,robot,Equipo B,148.42,69.34,7247,no
385,15.4,4,robot,Equipo B,146.88,67.52,0,no
385,15.4,0,balon,balon,66.58,70.63,725,no
386,15.44,1,robot,Equipo A,51.58,35.18,12715,no
386,15.44,2,robot,Equipo A,32.75,71.27,10500,no
386,15.44,3,robot,Equipo B,148.44,69.26,7247,no
386,15.44,4,robot,Equipo B,146.88,67.52,0,no
386,15.44,0,balon,balon,66.58,70.56,726,no
387,15.48,1,robot,Equipo A,52.71,36.35,12715,no
387,15.48,2,robot,Equipo A,32.75,71.11,10500,no
387,15.48,3,robot,Equipo B,148.44,69.17,7247,no
387,15.48,4,robot,Equipo B,146.88,67.52,0,no
387,15.48,0,balon,balon,66.58,70.53,725,no
388,15.52,1,robot,Equipo A,53.91,37.74,12715,no
388,15.52,2,robot,Equipo A,32.74,70.95,10500,no
388,15.52,3,robot,Equipo B,148.45,69.07,7247,no
388,15.52,4,robot,Equipo B,146.88,67.52,0,no
388,15.52,0,balon,balon,66.58,70.51,724,no
389,15.56,1,robot,Equipo A,55.17,39.28,12715,no
389,15.56,2,robot,Equipo A,32.74,70.8,10500,no
389,15.56,3,robot,Equipo B,148.46,68.96,7247,no
389,15.56,4,robot,Equipo B,146.88,67.52,0,no
389,15.56,0,balon,balon,66.58,70.5,726,no
390,15.6,1,robot,Equipo A,54.69,38.38,12740,no
390,15.6,2,robot,Equipo A,32.77,70.87,10191,no
390,15.6,3,robot,Equipo B,148.42,69.01,7251,no
390,15.6,4,robot,Equipo B,146.88,67.52,0,no
390,15.6,0,balon,balon,66.58,70.5,721,no
391,15.64,1,robot,Equipo A,54.05,37.31,12740,no
391,15.64,2,robot,Equipo A,32.8,70.95,10191,no
391,15.64,3,robot,Equipo B,148.4,69.09,7251,no
391,15.64,4,robot,Equipo B,146.88,67.52,0,no
391,15.64,0,balon,balon,66.52,70.49,721,no
392,15.68,1,robot,Equipo A,53.29,36.11,12740,no
392,15.68,2,robot,Equipo A,32.82,71.05,10191,no
392,15.68,3,robot,Equipo B,148.38,69.19,7251,no
392,15.68,4,robot,Equipo B,146.88,67.52,0,no
392,15.68,0,balon,balon,66.48,70.49,719,no
393,15.72,1,robot,Equipo A,52.43,34.81,12740,no
393,15.72,2,robot,Equipo A,32.83,71.17,10191,no
393,15.72,3,robot,Equipo B,148.36,69.3,7251,no
393,15.72,4,robot,Equipo B,146.88,67.52,0,no
393,15.72,0,balon,balon,66.46,70.49,728,no
394,15.76,1,robot,Equipo A,51.51,33.44,12740,no
394,15.76,2,robot,Equipo A,32.84,71.28,10191,no
394,15.76,3,robot,Equipo B,148.35,69.42,7251,no
394,15.76,4,robot,Equipo B,146.88,67.52,0,no
394,15.76,0,balon,balon,66.45,70.49,728,no
395,15.8,1,robot,Equipo A,51.95,34.0,12760,no
395,15.8,2,robot,Equipo A,32.81,71.23,10084,no
395,15.8,3,robot,Equipo B,148.34,69.36,7293,no
395,15.8,4,robot,Equipo B,146.88,67.52,0,no
395,15.8,0,balon,balon,66.51,70.42,711,no
396,15.84,1,robot,Equipo A,52.49,34.7,12760,no
396,15.84,2,robot,Equipo A,32.79,71.15,10084,no
396,15.84,3,robot,Equipo B,148.34,69.28,7293,no
396,15.84,4,robot,Equipo B,146.88,67.52,0,no
396,15.84,0,balon,balon,66.54,70.39,715,no
397,15.88,1,robot,Equipo A,53.11,35.53,12760,no
397,15.88,2,robot,Equipo A,32.78,71.06,10084,no
397,15.88,3,robot,Equipo B,148.33,69.18,7293,no
397,15.88,4,robot,Equipo B,146.88,67.52,0,no
397,15.88,0,balon,balon,66.56,70.37,724,no
398,15.92,1,robot,Equipo A,53.79,36.43,12760,no
398,15.92,2,robot,Equipo A,32.76,70.95,10084,no
398,15.92,3,robot,Equipo B,148.33,69.08,7293,no
398,15.92,4,robot,Equipo B,146.88,67.52,0,no
398,15.92,0,balon,balon,66.57,70.35,728,no
399,15.96,1,robot,Equipo A,54.51,37.4,12760,no
399,15.96,2,robot,Equipo A,32.76,70.84,10084,no
399,15.96,3,robot,Equipo B,148.33,68.96,7293,no
399,15.96,4,robot,Equipo B,146.88,67.52,0,no
399,15.96,0,balon,balon,66.57,70.35,719,no
400,16.0,1,robot,Equipo A,54.2,36.93,12746,no
400,16.0,2,robot,Equipo A,32.75,70.82,10186,no
400,16.0,3,robot,Equipo B,148.36,68.98,7253,no
400,16.0,4,robot,Equipo B,146.88,67.52,0,no
400,16.0,0,balon,balon,66.58,70.34,729,no
401,16.04,1,robot,Equipo A,53.79,36.37,12746,no
401,16.04,2,robot,Equipo A,32.74,70.85,10186,no
401,16.04,3,robot,Equipo B,148.39,69.03,7253,no
401,16.04,4,robot,Equipo B,146.88,67.52,0,no
401,16.04,0,balon,balon,66.58,70.34,732,no
402,16.08,1,robot,Equipo A,53.3,35.72,12746,no
402,16.08,2,robot,Equipo A,32.74,70.9,10186,no
402,16.08,3,robot,Equipo B,148.41,69.11,7253,no
402,16.08,4,robot,Equipo B,146.88,67.52,0,no
402,16.08,0,balon,balon,66.58,70.34,730,no
403,16.12,1,robot,Equipo A,52.76,35.03,12746,no
403,16.12,2,robot,Equipo A,32.74,70.98,10186,no
403,16.12,3,robot,Equipo B,148.42,69.2,7253,no
403,16.12,4,robot,Equipo B,146.88,67.52,0,no
403,16.12,0,balon,balon,66.52,70.34,721,no
404,16.16,1,robot,Equipo A,52.18,34.29,12746,no
404,16.16,2,robot,Equipo A,32.74,71.07,10186,no
404,16.16,3,robot,Equipo B,148.44,69.31,7253,no
404,16.16,4,robot,Equipo B,146.88,67.52,0,no
404,16.16,0,balon,balon,66.48,70.34,729,no
405,16.2,1,robot,Equipo A,52.45,34.6,12799,no
405,16.2,2,robot,Equipo A,32.48,70.82,13267,no
405,16.2,3,robot,Equipo B,148.41,69.28,7244,no
405,16.2,4,robot,Equipo B,146.88,67.52,0,no
405,16.2,0,balon,balon,66.46,70.34,726,no
406,16.24,1,robot,Equipo A,52.8,35.01,12799,no
406,16.24,2,robot,Equipo A,32.3,70.59,13267,no
406,16.24,3,robot,Equipo B,148.39,69.25,7244,no
406,16.24,4,robot,Equipo B,146.88,67.52,0,no
406,16.24,0,balon,balon,66.45,70.34,725,no
407,16.28,1,robot,Equipo A,53.2,35.5,12799,no
407,16.28,2,robot,Equipo A,32.15,70.39,13267,no
407,16.28,3,robot,Equipo B,148.37,69.24,7244,no
407,16.28,4,robot,Equipo B,146.88,67.52,0,no
407,16.28,0,balon,balon,66.45,70.41,723,no
408,16.32,1,robot,Equipo A,53.64,36.05,12799,no
408,16.32,2,robot,Equipo A,32.05,70.2,13267,no
408,16.32,3,robot,Equipo B,148.36,69.23,7244,no
408,16.32,4,robot,Equipo B,146.88,67.52,0,no
408,16.32,0,balon,balon,66.44,70.44,724,no
409,16.36,1,robot,Equipo A,54.11,36.65,12799,no
409,16.36,2,robot,Equipo A,31.97,70.02,13267,no
409,16.36,3,robot,Equipo B,148.35,69.22,7244,no
409,16.36,4,robot,Equipo B,146.88,67.52,0,no
409,16.36,0,balon,balon,66.44,70.47,719,no
410,16.4,1,robot,Equipo A,53.86,36.4,12834,no
410,16.4,2,robot,Equipo A,31.87,70.03,13738,no
410,16.4,3,robot,Equipo B,148.31,69.25,7290,no
410,16.4,4,robot,Equipo B,146.88,67.52,0,no
410,16.4,0,balon,balon,66.44,70.47,0,no
411,16.44,1,robot,Equipo A,53.57,36.08,12834,no
411,16.44,2,robot,Equipo A,31.8,70.07,13738,no
411,16.44,3,robot,Equipo B,148.27,69.27,7290,no
411,16.44,4,robot,Equipo B,146.88,67.52,0,no
411,16.44,0,balon,balon,66.44,70.47,0,no
412,16.48,1,robot,Equipo A,53.25,35.69,12834,no
412,16.48,2,robot,Equipo A,31.75,70.14,13738,no
412,16.48,3,robot,Equipo B,148.25,69.28,7290,no
412,16.48,4,robot,Equipo B,146.88,67.52,0,no
412,16.48,0,balon,balon,36.86,59.69,154,no
413,16.52,1,robot,Equipo A,52.9,35.25,12834,no
413,16.52,2,robot,Equipo A,31.71,70.23,13738,no
413,16.52,3,robot,Equipo B,148.23,69.29,7290,no
413,16.52,4,robot,Equipo B,146.88,67.52,0,no
413,16.52,0,balon,balon,20.78,53.63,298,no
414,16.56,1,robot,Equipo A,52.53,34.78,12834,no
414,16.56,2,robot,Equipo A,30.79,70.0,17962,no
414,16.56,3,robot,Equipo B,148.22,69.3,7290,no
414,16.56,4,robot,Equipo B,146.88,67.52,0,no
414,16.56,0,balon,balon,12.07,50.1,471,no
415,16.6,1,robot,Equipo A,52.64,35.01,12850,no
415,16.6,2,robot,Equipo A,30.04,69.73,19257,no
415,16.6,3,robot,Equipo B,148.17,69.31,7184,no
415,16.6,4,robot,Equipo B,146.88,67.52,0,no
415,16.6,0,balon,balon,72.81,54.14,128,no
416,16.64,1,robot,Equipo A,52.8,35.28,12850,no
416,16.64,2,robot,Equipo A,29.54,69.55,18364,no
416,16.64,3,robot,Equipo B,148.14,69.31,7184,no
416,16.64,4,robot,Equipo B,146.88,67.52,0,no
416,16.64,0,balon,balon,105.58,56.49,346,no
417,16.68,1,robot,Equipo A,52.99,35.6,12850,no
417,16.68,2,robot,Equipo A,23.57,71.81,4849,no
417,16.68,3,robot,Equipo B,148.12,69.32,7184,no
417,16.68,4,robot,Equipo B,146.88,67.52,0,no
417,16.68,0,balon,balon,122.84,57.92,582,no
418,16.72,1,robot,Equipo A,53.2,35.94,12850,no
418,16.72,2,robot,Equipo A,19.35,73.32,5404,no
418,16.72,3,robot,Equipo B,148.1,69.32,7184,no
418,16.72,4,robot,Equipo B,146.88,67.52,0,no
418,16.72,0,balon,balon,131.44,58.9,765,no
419,16.76,1,robot,Equipo A,53.43,36.31,12850,no
419,16.76,2,robot,Equipo A,16.42,74.17,5501,no
419,16.76,3,robot,Equipo B,148.08,69.32,7185,no
419,16.76,4,robot,Equipo B,146.88,67.52,0,no
419,16.76,0,balon,balon,131.44,58.9,0,no
420,16.8,1,robot,Equipo A,53.43,36.31,0,no
420,16.8,2,robot,Equipo A,15.43,75.34,19939,no
420,16.8,3,robot,Equipo B,148.0,69.25,7120,no
420,16.8,4,robot,Equipo B,146.88,67.52,0,no
420,16.8,0,balon,balon,131.44,58.9,0,no
421,16.84,1,robot,Equipo A,53.43,36.31,0,no
421,16.84,2,robot,Equipo A,14.44,76.4,19094,no
421,16.84,3,robot,Equipo B,147.94,69.2,7120,no
421,16.84,4,robot,Equipo B,146.88,67.52,0,no
421,16.84,0,balon,balon,72.61,52.93,155,no
422,16.88,1,robot,Equipo A,53.43,36.31,0,no
422,16.88,2,robot,Equipo A,13.59,77.31,17709,no
422,16.88,3,robot,Equipo B,147.9,69.16,7120,no
422,16.88,4,robot,Equipo B,146.88,67.52,0,no
422,16.88,0,balon,balon,40.7,49.2,484,no
423,16.92,1,robot,Equipo A,53.43,36.31,0,no
423,16.92,2,robot,Equipo A,12.85,78.02,16422,no
423,16.92,3,robot,Equipo B,152.78,74.51,2032,no
423,16.92,4,robot,Equipo B,147.1,67.9,7120,no
423,16.92,0,balon,balon,23.6,46.82,794,no
424,16.96,1,robot,Equipo A,53.43,36.31,0,no
424,16.96,2,robot,Equipo A,11.13,80.76,7452,no
424,16.96,3,robot,Equipo B,156.2,78.92,3260,no
424,16.96,4,robot,Equipo B,147.27,68.19,7120,no
424,16.96,0,balon,balon,23.6,46.82,0,no
425,17.0,1,robot,Equipo A,53.43,36.31,0,no
425,17.0,2,robot,Equipo A,12.06,78.37,7106,no
425,17.0,3,robot,Equipo B,156.2,78.92,0,no
425,17.0,4,robot,Equipo B,147.32,68.36,7106,no
425,17.0,0,balon,balon,23.6,46.82,0,no
426,17.04,1,robot,Equipo A,53.43,36.31,0,no
426,17.04,2,robot,Equipo A,12.8,76.55,6837,no
426,17.04,3,robot,Equipo B,156.2,78.92,0,no
426,17.04,4,robot,Equipo B,147.36,68.5,7106,no
426,17.04,0,balon,balon,77.81,52.47,348,no
427,17.08,1,robot,Equipo A,53.43,36.31,0,no
427,17.08,2,robot,Equipo A,13.21,75.07,6358,no
427,17.08,3,robot,Equipo B,156.2,78.92,0,no
427,17.08,4,robot,Equipo B,147.38,68.6,7106,no
427,17.08,0,balon,balon,106.16,55.83,677,no
428,17.12,1,robot,Equipo A,53.43,36.31,0,no
428,17.12,2,robot,Equipo A,13.63,73.89,6345,no
428,17.12,3,robot,Equipo B,156.2,78.92,0,no
428,17.12,4,robot,Equipo B,147.41,68.67,7106,no
428,17.12,0,balon,balon,117.68,54.75,204,no
429,17.16,1,robot,Equipo A,53.43,36.31,0,no
429,17.16,2,robot,Equipo A,14.08,72.89,6216,no
429,17.16,3,robot,Equipo B,154.02,76.42,7106,no
429,17.16,4,robot,Equipo B,143.6,65.84,2709,no
429,17.16,0,balon,balon,117.68,54.75,0,no
430,17.2,1,robot,Equipo A,53.43,36.31,0,no
430,17.2,2,robot,Equipo A,14.11,73.45,14765,no
430,17.2,3,robot,Equipo B,154.02,76.42,0,no
430,17.2,4,robot,Equipo B,144.71,66.28,7013,no
430,17.2,0,balon,balon,117.68,54.75,0,no
431,17.24,1,robot,Equipo A,53.43,36.31,0,no
431,17.24,2,robot,Equipo A,14.33,73.58,14014,no
431,17.24,3,robot,Equipo B,154.02,76.42,0,no
431,17.24,4,robot,Equipo B,145.54,66.54,7013,no
431,17.24,0,balon,balon,117.68,54.75,0,no
432,17.28,1,robot,Equipo A,53.43,36.31,0,no
432,17.28,2,robot,Equipo A,14.68,73.42,13329,no
432,17.28,3,robot,Equipo B,154.02,76.42,0,no
432,17.28,4,robot,Equipo B,146.17,66.66,7013,no
432,17.28,0,balon,balon,117.68,54.75,0,no
433,17.32,1,robot,Equipo A,53.43,36.31,0,no
433,17.32,2,robot,Equipo A,15.12,73.01,12606,no
433,17.32,3,robot,Equipo B,154.02,76.42,0,no
433,17.32,4,robot,Equipo B,146.63,66.68,7013,no
433,17.32,0,balon,balon,117.68,54.75,0,no
434,17.36,1,robot,Equipo A,53.43,36.31,0,no
434,17.36,2,robot,Equipo A,15.66,72.41,12046,no
434,17.36,3,robot,Equipo B,154.02,76.42,0,no
434,17.36,4,robot,Equipo B,146.99,66.62,7013,no
434,17.36,0,balon,balon,117.68,54.75,0,no
435,17.4,1,robot,Equipo A,53.43,36.31,0,no
435,17.4,2,robot,Equipo A,16.14,70.89,5545,no
435,17.4,3,robot,Equipo B,154.02,76.42,0,no
435,17.4,4,robot,Equipo B,147.46,66.25,7194,no
435,17.4,0,balon,balon,117.68,54.75,0,no
436,17.44,1,robot,Equipo A,53.43,36.31,0,no
436,17.44,2,robot,Equipo A,16.49,69.63,5478,no
436,17.44,3,robot,Equipo B,154.02,76.42,0,no
436,17.44,4,robot,Equipo B,147.89,65.9,7107,no
436,17.44,0,balon,balon,117.68,54.75,0,no
437,17.48,1,robot,Equipo A,53.43,36.31,0,no
437,17.48,2,robot,Equipo A,16.8,68.65,5327,no
437,17.48,3,robot,Equipo B,154.02,76.42,0,no
437,17.48,4,robot,Equipo B,148.28,65.6,6934,no
437,17.48,0,balon,balon,117.68,54.75,0,no
438,17.52,1,robot,Equipo A,53.43,36.31,0,no
438,17.52,2,robot,Equipo A,17.1,67.89,5277,no
438,17.52,3,robot,Equipo B,154.02,76.42,0,no
438,17.52,4,robot,Equipo B,148.47,65.45,6128,no
438,17.52,0,balon,balon,117.68,54.75,0,no
439,17.56,1,robot,Equipo A,53.43,36.31,0,no
439,17.56,2,robot,Equipo A,17.32,67.31,5290,no
439,17.56,3,robot,Equipo B,154.02,76.42,0,no
439,17.56,4,robot,Equipo B,148.68,65.34,5952,no
439,17.56,0,balon,balon,117.68,54.75,0,no
440,17.6,1,robot,Equipo A,53.43,36.31,0,no
440,17.6,2,robot,Equipo A,17.45,66.84,5416,no
440,17.6,3,robot,Equipo B,154.02,76.42,0,no
440,17.6,4,robot,Equipo B,148.73,65.18,6922,no
440,17.6,0,balon,balon,117.68,54.75,0,no
441,17.64,1,robot,Equipo A,53.43,36.31,0,no
441,17.64,2,robot,Equipo A,17.52,66.56,5385,no
441,17.64,3,robot,Equipo B,154.02,76.42,0,no
441,17.64,4,robot,Equipo B,148.7,65.06,7024,no
441,17.64,0,balon,balon,117.68,54.75,0,no
442,17.68,1,robot,Equipo A,53.43,36.31,0,no
442,17.68,2,robot,Equipo A,17.57,66.35,5457,no
442,17.68,3,robot,Equipo B,154.02,76.42,0,no
442,17.68,4,robot,Equipo B,148.64,65.01,7124,no
442,17.68,0,balon,balon,117.68,54.75,0,no
443,17.72,1,robot,Equipo A,53.43,36.31,0,no
443,17.72,2,robot,Equipo A,17.57,66.19,5586,no
443,17.72,3,robot,Equipo B,154.02,76.42,0,no
443,17.72,4,robot,Equipo B,148.53,65.01,7183,no
443,17.72,0,balon,balon,117.68,54.75,0,no
444,17.76,1,robot,Equipo A,53.43,36.31,0,no
444,17.76,2,robot,Equipo A,17.57,66.07,5891,no
444,17.76,3,robot,Equipo B,154.02,76.42,0,no
444,17.76,4,robot,Equipo B,148.37,65.01,7226,no
444,17.76,0,balon,balon,117.68,54.75,0,no
445,17.8,1,robot,Equipo A,53.43,36.31,0,no
445,17.8,2,robot,Equipo A,17.67,65.99,6209,no
445,17.8,3,robot,Equipo B,154.02,76.42,0,no
445,17.8,4,robot,Equipo B,148.47,65.15,7275,no
445,17.8,0,balon,balon,117.68,54.75,0,no
446,17.84,1,robot,Equipo A,53.43,36.31,0,no
446,17.84,2,robot,Equipo A,17.79,65.85,6677,no
446,17.84,3,robot,Equipo B,154.02,76.42,0,no
446,17.84,4,robot,Equipo B,148.57,65.29,7279,no
446,17.84,0,balon,balon,64.79,47.02,284,no
447,17.88,1,robot,Equipo A,53.43,36.31,0,no
447,17.88,2,robot,Equipo A,17.91,65.64,7275,no
447,17.88,3,robot,Equipo B,154.02,76.42,0,no
447,17.88,4,robot,Equipo B,148.69,65.44,7279,no
447,17.88,0,balon,balon,64.79,47.02,0,no
448,17.92,1,robot,Equipo A,53.43,36.31,0,no
448,17.92,2,robot,Equipo A,17.89,65.37,7927,no
448,17.92,3,robot,Equipo B,154.02,76.42,0,no
448,17.92,4,robot,Equipo B,148.81,65.58,7279,no
448,17.92,0,balon,balon,64.79,47.02,0,no
449,17.96,1,robot,Equipo A,53.43,36.31,0,no
449,17.96,2,robot,Equipo A,17.81,65.06,8550,no
449,17.96,3,robot,Equipo B,154.02,76.42,0,no
449,17.96,4,robot,Equipo B,148.94,65.73,7279,no
449,17.96,0,balon,balon,64.79,47.02,0,no
450,18.0,1,robot,Equipo A,53.43,36.31,0,no
450,18.0,2,robot,Equipo A,17.22,61.22,21358,no
450,18.0,3,robot,Equipo B,154.02,76.42,0,no
450,18.0,4,robot,Equipo B,148.68,66.01,7101,no
450,18.0,0,balon,balon,64.79,47.02,0,no
451,18.04,1,robot,Equipo A,53.43,36.31,0,no
451,18.04,2,robot,Equipo A,16.92,61.59,8784,no
451,18.04,3,robot,Equipo B,154.02,76.42,0,no
451,18.04,4,robot,Equipo B,148.41,66.27,7101,no
451,18.04,0,balon,balon,64.79,47.02,0,no
452,18.08,1,robot,Equipo A,53.43,36.31,0,no
452,18.08,2,robot,Equipo A,16.44,59.73,4353,no
452,18.08,3,robot,Equipo B,154.02,76.42,0,no
452,18.08,4,robot,Equipo B,148.14,66.49,7101,no
452,18.08,0,balon,balon,64.79,47.02,0,no
453,18.12,1,robot,Equipo A,53.43,36.31,0,no
453,18.12,2,robot,Equipo A,15.84,57.87,4494,no
453,18.12,3,robot,Equipo B,154.02,76.42,0,no
453,18.12,4,robot,Equipo B,147.87,66.7,7101,no
453,18.12,0,balon,balon,64.79,47.02,0,no
454,18.16,1,robot,Equipo A,53.43,36.31,0,no
454,18.16,2,robot,Equipo A,15.03,55.9,4628,no
454,18.16,3,robot,Equipo B,154.02,76.42,0,no
454,18.16,4,robot,Equipo B,147.59,66.89,7101,no
454,18.16,0,balon,balon,64.79,47.02,0,no
455,18.2,1,robot,Equipo A,53.43,36.31,0,no
455,18.2,2,robot,Equipo A,13.82,53.73,4853,no
455,18.2,3,robot,Equipo B,154.02,76.42,0,no
455,18.2,4,robot,Equipo B,147.46,67.07,7025,no
455,18.2,0,balon,balon,64.79,47.02,0,no
456,18.24,1,robot,Equipo A,53.43,36.31,0,no
456,18.24,2,robot,Equipo A,12.17,51.35,5062,no
456,18.24,3,robot,Equipo B,154.02,76.42,0,no
456,18.24,4,robot,Equipo B,147.36,67.2,7025,no
456,18.24,0,balon,balon,35.7,49.32,164,no
457,18.28,1,robot,Equipo A,53.43,36.31,0,no
457,18.28,2,robot,Equipo A,10.55,48.95,4846,no
457,18.28,3,robot,Equipo B,154.02,76.42,0,no
457,18.28,4,robot,Equipo B,147.28,67.3,7025,no
457,18.28,0,balon,balon,19.82,50.27,582,no
458,18.32,1,robot,Equipo A,53.43,36.31,0,no
458,18.32,2,robot,Equipo A,11.49,54.08,4100,no
458,18.32,3,robot,Equipo B,154.02,76.42,0,no
458,18.32,4,robot,Equipo B,147.22,67.37,7025,no
458,18.32,0,balon,balon,19.82,50.27,0,no
459,18.36,1,robot,Equipo A,53.43,36.31,0,no
459,18.36,2,robot,Equipo A,8.9,53.05,1371,no
459,18.36,3,robot,Equipo B,154.02,76.42,0,no
459,18.36,4,robot,Equipo B,147.18,67.43,7025,no
459,18.36,0,balon,balon,19.82,50.27,0,no
460,18.4,1,robot,Equipo A,53.43,36.31,0,no
460,18.4,2,robot,Equipo A,8.9,53.05,0,no
460,18.4,3,robot,Equipo B,154.02,76.42,0,no
460,18.4,4,robot,Equipo B,147.11,67.55,7049,no
